year_month,article_count,rate_per_100k,mean_title_sentiment,mean_title_risk,mean_body_risk,avg_sentiment,avg_risk,mean_body_sentiment,tweet_count,Precipitation,Avg Rel Hum (%),Avg Wind Speed (mph),Wind Run (miles),windeventcount,Avg Soil Temp (F),AQI_PM25,AQI_PM10,FIRE_Acres_Burned,fungicide_lbs_prd_used,rodent_lbs_prd_used,avg_likes,article_count_lag1,mean_title_risk_lag1,mean_body_risk_lag1,mean_title_sentiment_lag1,mean_body_sentiment_lag1,FIRE_Acres_Burned_lag1,tweet_count_lag1,avg_risk_lag1,avg_sentiment_lag1,avg_likes_lag1,log_rate,logdiff_rate
2011-12,0.0,1.3724683337016477,-0.1254130841795442,0.03678334284674929,0.020488750894470626,-0.9106748620979488,0.0,-0.16730804050438527,1,0.2746378968253968,59.93872341163168,3.4760474670378905,20469.54246031746,2.5515873015873014,49.56125882953061,92.375,40.25,190.84,87416.3738,37033.9254,0.0,1.0,0.0909090909090909,0.0377643504531722,-0.0096698254346847,-0.2967628687620163,229.96,0.0,0.0218019977786161,-0.185547397795992,7.516662220269161,0.8639309041849036,-0.04616805668849244
2012-01,1.0,1.36024602616735,-0.3201564401388168,0.1538461538461538,0.0381679389312977,-0.185547397795992,0.0218019977786161,-0.1650360263884067,0,0.9737748015873016,59.75401982649967,3.5906442627712787,21196.86547619048,2.888888888888889,50.69008053438497,79.625,37.3125,263.61,331487.7297,48576.1475,7.516662220269161,0.0,0.03678334284674929,0.020488750894470626,-0.1254130841795442,-0.16730804050438527,190.84,1.0,0.0,-0.9106748620979488,0.0,0.8587658619800301,-0.00516504220487346
2012-02,1.0,1.369254277996273,0.03270576428622,0.0,0.0,-0.6252142591401935,0.0,0.0623860862106084,2,0.4777678571428571,61.321004378763,4.033117166119322,22256.710714285717,2.888888888888889,53.32387698412698,57.5,25.0,98.17,242855.5271,83594.0691,0.0,1.0,0.1538461538461538,0.0381679389312977,-0.3201564401388168,-0.1650360263884067,263.61,0.0,0.0218019977786161,-0.185547397795992,7.516662220269161,0.8625752549996586,0.0038093930196284598
2012-03,3.0,1.0809902194707417,-0.018103671415398533,0.0,0.0029959859605576664,-0.090156199982933,0.0026419082125603,-0.08523993116493023,47,1.7239880952380953,63.600012522540574,4.134254992319509,24601.394047619047,2.388888888888889,56.42006048387097,49.4375,21.25,253.73,397520.504,157332.2975,0.2978723404255319,1.0,0.0,0.0,0.03270576428622,0.0623860862106084,98.17,2.0,0.0,-0.6252142591401935,0.0,0.7328438474825006,-0.12973140751715795
2012-04,1.0,0.951871943256181,0.0243531027808785,0.0,0.0,-0.2456495605098704,0.0,-0.2451159637421369,6,1.5148313492063492,64.27795953704205,4.121592033844189,23673.604365079365,2.642857142857143,61.800075830140486,56.8125,23.0625,134.39,493075.3892,220701.2353,3.333333333333333,3.0,0.0,0.0029959859605576664,-0.018103671415398533,-0.08523993116493023,253.73,47.0,0.0026419082125603,-0.090156199982933,0.2978723404255319,0.6687888829988692,-0.06405496448363146
2012-05,1.0,0.8707976767958754,0.0163447577506303,0.0,0.0181451612903225,-0.4021714739501476,0.0,-0.2359389439225196,2,0.1237996031746031,60.52235236388462,4.177134963304318,24839.67420634921,3.142857142857143,68.37853307945042,63.375,34.125,7527.58,319984.2103,506015.0235,0.0,1.0,0.0,0.0,0.0243531027808785,-0.2451159637421369,134.39,6.0,0.0,-0.2456495605098704,3.333333333333333,0.6263649050449377,-0.04242397795393149
2012-06,2.0,0.8587866743573116,0.0244264635257423,0.0,0.016872450702761648,-0.5237878551706672,0.0454545454545454,0.17697052424773574,2,0.0591269841269841,59.48627987593505,4.254134542705971,23887.84880952381,3.412698412698413,71.7894216954023,60.75,32.4375,8569.789999999999,216420.9397,923616.6203,0.0,1.0,0.0,0.0181451612903225,0.0163447577506303,-0.2359389439225196,7527.58,2.0,0.0,-0.4021714739501476,0.0,0.6199239492538346,-0.006440955791103042
2012-07,1.0,0.834764669480184,-0.0675362199544906,0.0,0.0161290322580645,0.1939977176953107,0.0,-0.5788708813488483,2,0.0703124999999999,59.80675073849404,3.833488543266769,22818.66626984127,0.0,74.54977489483466,60.25,28.5,10415.67,145678.21910000002,710184.4842000001,0.0,2.0,0.0,0.016872450702761648,0.0244264635257423,0.17697052424773574,8569.789999999999,2.0,0.0454545454545454,-0.5237878551706672,0.0,0.6069162277674883,-0.013007721486346324
2012-08,3.0,0.9218444371597715,-0.02707092766650021,0.0,0.0045902361691835,-0.0574768284956614,0.0,0.06278461435188849,3,0.024265873015873,56.7055410479604,3.6501714243044887,21724.40873015873,0.1111111111111111,76.53441838055413,58.6875,38.3125,35271.44,87031.94219999999,436501.3785,0.0,1.0,0.0,0.0161290322580645,-0.0675362199544906,-0.5788708813488483,10415.67,2.0,0.0,0.1939977176953107,0.0,0.6532853692702438,0.046369141502755507
2012-09,3.0,0.8317619188705431,-0.4099542945623398,0.0,0.0244375988049137,-0.2377899147880574,0.0336134453781512,-0.2548462621246775,6,0.0093055555555555,56.99844703907203,3.359145315734989,19172.152380952382,0.3333333333333333,73.45980582873246,62.0625,40.375,4298.36,72068.9093,164872.127,0.5,3.0,0.0,0.0045902361691835,-0.02707092766650021,0.06278461435188849,35271.44,3.0,0.0,-0.0574768284956614,0.0,0.6052783008584092,-0.048007068411834664
2012-10,0.0,0.768704156068083,-0.1254130841795442,0.03678334284674929,0.020488750894470626,-0.5780351773525277,0.0,-0.16730804050438527,3,0.2710515873015873,61.07992115967472,3.5045298899129547,20853.30238095238,1.25,67.5938234005597,58.0,32.9375,155.67000000000002,64136.711800000005,109801.766,0.3333333333333333,3.0,0.0,0.0244375988049137,-0.4099542945623398,-0.2548462621246775,4298.36,6.0,0.0336134453781512,-0.2377899147880574,0.5,0.5702471632427462,-0.03503113761566301
2012-11,1.0,0.8467756719187478,-0.2091528251767158,0.0,0.024102079395085,-0.185547397795992,0.0218019977786161,-0.640654762275517,0,0.6665079365079365,68.37939586754243,3.2152281746031743,18397.457936507937,0.6666666666666666,59.60395833333333,67.125,27.25,487.12,53689.8298,70612.4191,7.516662220269161,0.0,0.03678334284674929,0.020488750894470626,-0.1254130841795442,-0.16730804050438527,155.67000000000002,3.0,0.0,-0.5780351773525277,0.3333333333333333,0.6134412384638375,0.04319407522109131
2012-12,0.0,0.7056463932656232,-0.1254130841795442,0.03678334284674929,0.020488750894470626,-0.185547397795992,0.0218019977786161,-0.16730804050438527,0,1.958169642857143,77.2059954264145,3.2666433508887427,19383.17341269841,1.1746031746031744,54.453863008577294,59.875,19.0,29.98,113335.6466,61336.253800000006,7.516662220269161,1.0,0.0,0.024102079395085,-0.2091528251767158,-0.640654762275517,487.12,0.0,0.0218019977786161,-0.185547397795992,7.516662220269161,0.5339441551738826,-0.07949708328995486
2013-01,0.0,0.7500766372945188,-0.1254130841795442,0.03678334284674929,0.020488750894470626,-0.185547397795992,0.0218019977786161,-0.16730804050438527,0,0.9982738095238096,60.96273361495136,3.664520929339478,21812.94761904762,2.055555555555556,48.30058219818022,70.125,30.625,132.5,348861.0844,62545.1372,7.516662220269161,0.0,0.03678334284674929,0.020488750894470626,-0.1254130841795442,-0.16730804050438527,29.98,0.0,0.0218019977786161,-0.185547397795992,7.516662220269161,0.5596595797162737,0.025715424542391063
2013-02,0.0,0.6399463373742919,-0.1254130841795442,0.03678334284674929,0.020488750894470626,-0.185547397795992,0.0218019977786161,-0.16730804050438527,0,0.4488938492063492,63.28963529856387,3.749830128810784,20138.992857142857,1.0,51.66386302437642,61.8125,28.875,863.9,155382.3365,87384.27720000001,7.516662220269161,0.0,0.03678334284674929,0.020488750894470626,-0.1254130841795442,-0.16730804050438527,132.5,0.0,0.0218019977786161,-0.185547397795992,7.516662220269161,0.4946635201875231,-0.0649960595287506
2013-03,0.0,0.6012519076725904,-0.1254130841795442,0.03678334284674929,0.020488750894470626,-0.3087554067373276,0.1291341991341991,-0.16730804050438527,10,0.7119940476190476,65.89787109133604,3.8091839477726577,22643.83095238095,1.7142857142857144,58.033869374661926,61.125,27.875,92.55,482111.0707,204666.5872,0.6,0.0,0.03678334284674929,0.020488750894470626,-0.1254130841795442,-0.16730804050438527,863.9,0.0,0.0218019977786161,-0.185547397795992,7.516662220269161,0.4707857655927127,-0.023877754594810396
2013-04,2.0,0.7381706589247645,0.02959284465759985,0.11538461538461535,0.0139732685297691,-0.0734284198842942,0.0317460317460317,-0.03258240967988965,7,0.0887003968253968,59.77958668979002,4.453751368363437,25623.979365079365,4.722222222222222,63.04051746943989,57.9375,32.8125,936.53,387427.1726,387753.2939,0.7142857142857143,0.0,0.03678334284674929,0.020488750894470626,-0.1254130841795442,-0.16730804050438527,92.55,10.0,0.1291341991341991,-0.3087554067373276,0.6,0.5528332147296111,0.08204744913689843
2013-05,5.0,1.023914139798867,-0.08754647970199578,0.05454545454545454,0.03430462467947978,-0.3155578095879819,0.06335113096207,-0.2531395837664604,45,0.3580654761904762,58.45154522405206,4.4761328725038405,26638.398015873016,2.9206349206349205,68.01013638912818,61.375,34.0625,16435.62,304520.9087,579252.2673,0.8444444444444444,2.0,0.11538461538461535,0.0139732685297691,0.02959284465759985,-0.03258240967988965,936.53,7.0,0.0317460317460317,-0.0734284198842942,0.7142857142857143,0.7050333294774304,0.15220011474781925
2013-06,3.0,0.7947240561810974,-0.18603189320613941,0.05555555555555553,0.029399488468214333,-0.1734209740534424,0.0519078742608154,-0.21388548829903206,9,0.044970238095238,59.79178983931139,4.138999270206167,23808.44484126984,1.8412698412698407,72.4176380862911,58.8125,30.375,3516.95,234638.4477,964999.205,1.1111111111111112,5.0,0.05454545454545454,0.03430462467947978,-0.08754647970199578,-0.2531395837664604,16435.62,45.0,0.06335113096207,-0.3155578095879819,0.8444444444444444,0.5848512809756847,-0.12018204850174563
2013-07,5.0,0.8215125075130444,-0.25042068418115376,0.025,0.014965320428735019,-0.4712439641589299,0.0217750257997936,-0.39326544255018236,16,0.0677728174603174,59.6306479718363,3.817273105478751,22720.515873015876,1.4444444444444444,76.0849838937505,59.625,30.3125,63715.630000000005,130122.7726,728954.9866000001,2.625,3.0,0.05555555555555553,0.029399488468214333,-0.18603189320613941,-0.21388548829903206,3516.95,9.0,0.0519078742608154,-0.1734209740534424,1.1111111111111112,0.5996672040435348,0.014815923067850068
2013-08,2.0,0.7917475615886587,-0.2009978033602238,0.0,0.0243746739518409,-0.3394716050585403,0.0835879806468041,-0.40191958379000425,17,0.024781746031746,59.47937567503288,3.674707181259601,21876.94404761905,0.4444444444444444,74.76147134749957,60.75,31.5625,42196.79,94068.0028,407917.5794,1.7647058823529411,5.0,0.025,0.014965320428735019,-0.25042068418115376,-0.39326544255018236,63715.630000000005,16.0,0.0217750257997936,-0.4712439641589299,2.625,0.5831914349804918,-0.016475769063043044
2013-09,3.0,0.6607817995213618,-0.13920556008815768,0.03333333333333333,0.03194657666269867,-0.1592198632424697,0.0286276223776223,-0.22100155738492802,16,0.0532738095238095,58.51536945403335,3.622680050821498,20595.053968253967,0.5873015873015872,72.6380348786407,59.125,37.25,635.54,72658.93950000001,208358.8708,0.4375,2.0,0.0,0.0243746739518409,-0.2009978033602238,-0.40191958379000425,42196.79,17.0,0.0835879806468041,-0.3394716050585403,1.7647058823529411,0.5072884550670053,-0.07590297991348649
2013-10,2.0,0.8125830237357287,-0.2391448831185698,0.0,0.0020387359836901,-0.5312854554504156,0.0,-0.26610922999680037,1,0.3395882936507937,58.13695692934604,3.514861685506847,20811.51507936508,1.3174603174603172,63.97540968903176,62.5,39.0625,896.4100000000001,60893.3104,121003.7531,0.0,3.0,0.03333333333333333,0.03194657666269867,-0.13920556008815768,-0.22100155738492802,635.54,16.0,0.0286276223776223,-0.1592198632424697,0.4375,0.5947529128966437,0.08746445782963841
2013-11,0.0,0.9078308506937629,-0.1254130841795442,0.03678334284674929,0.020488750894470626,-0.1861903061314175,0.0,-0.16730804050438527,6,0.6066517857142857,61.68314677978471,3.1766997354497355,18266.0373015873,1.4285714285714284,58.31988756613757,68.75,33.3125,237.05,60627.8539,102962.6382,1.0,2.0,0.0,0.0020387359836901,-0.2391448831185698,-0.26610922999680037,896.4100000000001,1.0,0.0,-0.5312854554504156,0.0,0.6459669164199892,0.051214003523345486
2013-12,1.0,0.7471001427020802,0.0559390867128968,0.0,0.0025510204081632,-0.2347491254331544,0.0138888888888888,0.3676061555743217,8,0.2424305555555555,53.76894201228879,3.425438428059396,20389.564285714285,1.7777777777777777,51.41590846429556,87.625,33.25,70.95,87717.6863,48095.1766,1.0,0.0,0.03678334284674929,0.020488750894470626,-0.1254130841795442,-0.16730804050438527,237.05,6.0,0.0,-0.1861903061314175,1.0,0.5579573521776587,-0.08800956424233042
2014-01,1.0,0.731450295165264,-0.1847732467576861,0.0,0.0172413793103448,-0.4502641668368596,0.0601190476190476,-0.6847274620085955,15,0.0556249999999999,52.85731886840758,3.1987055171530976,18921.143253968254,2.3611111111111107,52.03005440348182,98.5,50.0,331.27,343857.9174,50095.8886,3.6,1.0,0.0,0.0025510204081632,0.0559390867128968,0.3676061555743217,70.95,8.0,0.0138888888888888,-0.2347491254331544,1.0,0.548959378219757,-0.008997973957901695
2014-02,0.0,0.6134744411063504,-0.1254130841795442,0.03678334284674929,0.020488750894470626,-0.454950624002287,0.0961538461538461,-0.16730804050438527,13,1.5193948412698413,66.78317389455782,3.670037910997733,19213.79841269841,1.6547619047619049,55.492904265873015,62.5,27.0,108.54,252327.8998,144718.60940000002,1.0,1.0,0.0,0.0172413793103448,-0.1847732467576861,-0.6847274620085955,331.27,15.0,0.0601190476190476,-0.4502641668368596,3.6,0.47838989173139385,-0.0705694864883632
2014-03,1.0,0.43946005636945296,-0.4051966816186905,0.3,0.0272314674735249,-0.1734447373399654,0.0085470085470085,0.0251997411251068,13,0.7300892857142857,62.68725038402458,3.95549795186892,23510.56388888889,2.345238095238095,60.00849862391193,58.25,30.125,1459.27,487709.7732,242231.4373,1.2307692307692308,0.0,0.03678334284674929,0.020488750894470626,-0.1254130841795442,-0.16730804050438527,108.54,13.0,0.0961538461538461,-0.454950624002287,1.0,0.36426808241796393,-0.11412180931342991
2014-04,1.0,0.48665039799301835,-0.5701908953487873,0.0,0.0496453900709219,-0.2536745798840586,0.0843045112781955,-0.0107162110507488,14,0.3603422619047619,57.63455690309607,4.1685214120370375,23844.154365079365,2.015873015873016,62.46772071047131,58.6875,27.875,1028.73,357412.9785,366939.3564,5.714285714285714,1.0,0.3,0.0272314674735249,-0.4051966816186905,0.0251997411251068,1459.27,13.0,0.0085470085470085,-0.1734447373399654,1.2307692307692308,0.39652553424996384,0.032257451831999906
2014-05,2.0,0.5249925505621653,-0.09942584554664789,0.04166666666666665,0.0146443514644351,-0.3877981232479214,0.0210526315789473,0.123320029117167,10,0.0656597222222222,51.54772704590141,4.337379992319509,25799.974603174604,2.571428571428571,66.73054473886329,60.0,33.25,1080.27,304450.8445,520246.0087,0.9,1.0,0.0,0.0496453900709219,-0.5701908953487873,-0.0107162110507488,1028.73,14.0,0.0843045112781955,-0.2536745798840586,5.714285714285714,0.42198952517017524,0.0254639909202114
2014-06,0.0,0.46305522718123565,-0.1254130841795442,0.03678334284674929,0.020488750894470626,0.2047787285927269,0.0116959064327485,-0.16730804050438527,9,0.059563492063492,56.53940512933569,4.069361772486772,23444.240873015875,1.2857142857142856,71.41322792309862,64.5625,34.0,1036.12,231077.9018,1027166.8043,3.2222222222222223,2.0,0.04166666666666665,0.0146443514644351,-0.09942584554664789,0.123320029117167,1080.27,10.0,0.0210526315789473,-0.3877981232479214,0.9,0.38052687059497226,-0.041462654575202984
2014-07,2.0,0.5515371177254208,-0.30880655348300934,0.0625,0.0353309884559884,-0.0833975191926583,0.0257867132867132,-0.5356903551146388,15,0.0337053571428571,57.36725351801826,3.789432523681516,21565.78015873016,0.6666666666666666,76.37156857960092,58.9375,30.8125,3390.02,163327.7354,549438.9709,1.2666666666666666,0.0,0.03678334284674929,0.020488750894470626,-0.1254130841795442,-0.16730804050438527,1036.12,9.0,0.0116959064327485,0.2047787285927269,3.2222222222222223,0.4392461283877222,0.058719257792749946
2014-08,0.0,0.47780220893859987,-0.1254130841795442,0.03678334284674929,0.020488750894470626,-0.2290073487269894,0.0088794738823342,-0.16730804050438527,45,0.0345386904761904,57.48180521714309,3.691167434715822,21959.522222222226,0.2222222222222222,75.68903427137344,57.875,33.9375,1245.5300000000002,139129.726,338403.4666,1.8888888888888888,2.0,0.0625,0.0353309884559884,-0.30880655348300934,-0.5356903551146388,3390.02,15.0,0.0257867132867132,-0.0833975191926583,1.2666666666666666,0.39055599011929676,-0.04869013826842544
2014-09,1.0,0.5220431542106925,-0.2817047480493784,0.0,0.0155642023346303,-0.4244325663229184,0.0341836734693877,-0.2371693383902311,14,0.0294642857142857,58.72459869693039,3.4973478835978837,20145.33253968254,0.1111111111111111,75.29400180905695,59.9375,35.3125,167.59,72225.94,180038.3318,1.2857142857142858,0.0,0.03678334284674929,0.020488750894470626,-0.1254130841795442,-0.16730804050438527,1245.5300000000002,45.0,0.0088794738823342,-0.2290073487269894,1.8888888888888888,0.42005361265822927,0.02949762253893251
2014-10,0.0,0.5456383250224752,-0.1254130841795442,0.03678334284674929,0.020488750894470626,-0.4751155569517453,0.0104506802721088,-0.16730804050438527,28,0.2981200396825397,57.45421210957501,3.2235199052739376,19190.89047619048,0.365079365079365,69.44963048301759,60.375,36.875,119.64,62250.9946,144936.1548,2.25,1.0,0.0,0.0155642023346303,-0.2817047480493784,-0.2371693383902311,167.59,14.0,0.0341836734693877,-0.4244325663229184,1.2857142857142858,0.43543698037888917,0.015383367720659902
2014-11,0.0,0.530891343265111,-0.1254130841795442,0.03678334284674929,0.020488750894470626,-0.0865209603944094,0.0538194444444444,-0.16730804050438527,16,0.4410863095238095,61.239582614446746,3.2566435185185183,18753.320634920638,1.3333333333333333,60.75422784391535,62.6875,25.5625,240.17,70286.45,71412.435,2.1875,0.0,0.03678334284674929,0.020488750894470626,-0.1254130841795442,-0.16730804050438527,119.64,28.0,0.0104506802721088,-0.4751155569517453,2.25,0.4258501430695279,-0.009586837309361274
2014-12,0.0,0.5839804775916221,-0.1254130841795442,0.03678334284674929,0.020488750894470626,-0.1798519311616054,0.0096153846153846,-0.16730804050438527,13,2.788985119047619,74.81377458640112,3.519424128661476,20591.04976190476,2.2785714285714285,56.27134458260501,61.125,18.25,13.9,133828.1623,86498.36009999999,2.923076923076923,0.0,0.03678334284674929,0.020488750894470626,-0.1254130841795442,-0.16730804050438527,240.17,16.0,0.0538194444444444,-0.0865209603944094,2.1875,0.4599409685635199,0.034090825493992005
2015-01,2.0,0.5906309959462538,-0.42064894596114755,0.0,0.031071479719300403,-0.3058194059024875,0.0157407407407407,-0.5342482174746692,12,0.625264880952381,68.90925755248335,3.078730052056665,18061.082142857143,0.6,53.18027340416454,76.125,25.25,26.91,409325.0021,100441.5379,1.9166666666666667,0.0,0.03678334284674929,0.020488750894470626,-0.1254130841795442,-0.16730804050438527,13.9,13.0,0.0096153846153846,-0.1798519311616054,2.923076923076923,0.46413079030328275,0.0041898217397628446
2015-02,2.0,0.4912178580147062,-0.3043616395443678,0.0,0.003003003003003,-0.1103978406637907,0.0,-0.46068369410932064,5,0.655327380952381,70.19208181313836,3.396168154761905,17944.359047619047,1.2285714285714286,58.04664800642479,70.5,22.9375,21035.25,299301.65270000004,138501.4511,2.8,2.0,0.0,0.031071479719300403,-0.42064894596114755,-0.5342482174746692,26.91,12.0,0.0157407407407407,-0.3058194059024875,1.9166666666666667,0.3995931404774735,-0.06453764982580923
2015-03,1.0,0.5555440060880605,0.046890951693058,0.0,0.0023391812865497,-0.2803505804363845,0.0162594268476621,-0.3393997736275196,18,0.4810744047619047,58.123058914516186,3.624675499231951,21494.18880952381,0.7428571428571428,62.05718362282878,58.0,25.125,190.39,371977.1685,343885.4499,1.7222222222222223,2.0,0.0,0.003003003003003,-0.3043616395443678,-0.46068369410932064,21035.25,5.0,0.0,-0.1103978406637907,2.8,0.44182532759380094,0.042232187116327424
2015-04,0.0,0.6169462383398988,-0.1254130841795442,0.03678334284674929,0.020488750894470626,0.2428671102071265,0.0,-0.16730804050438527,20,0.3942083333333333,53.20477285166941,4.032104166666667,23196.86547619048,1.7142857142857144,65.13845593869732,57.6875,27.25,2985.1800000000003,390044.8805,357972.1472,2.2,1.0,0.0,0.0023391812865497,0.046890951693058,-0.3393997736275196,190.39,18.0,0.0162594268476621,-0.2803505804363845,1.7222222222222223,0.48053933226234835,0.03871400466854741
2015-05,0.0,0.4561308681565129,-0.1254130841795442,0.03678334284674929,0.020488750894470626,-0.1766604454722255,0.0055555555555555,-0.16730804050438527,20,0.6317738095238095,62.49585466803209,4.239783132787165,25177.056666666667,0.9,68.55884141918416,54.75,22.0,1303.61,447088.5713,591796.4375,2.2,0.0,0.03678334284674929,0.020488750894470626,-0.1254130841795442,-0.16730804050438527,2985.1800000000003,20.0,0.0,0.2428671102071265,2.2,0.3757828277109785,-0.10475650455136987
2015-06,1.0,0.5847831643032216,0.1767034111544489,0.0,0.0030360531309297,0.0382576655330402,0.0,0.0259519964456558,13,0.2512797619047618,58.10800482084965,3.9236339741835433,20859.111904761907,0.5,75.29974959087595,57.9375,27.625,3891.53,438036.7055,1125135.6834,1.6153846153846154,0.0,0.03678334284674929,0.020488750894470626,-0.1254130841795442,-0.16730804050438527,1303.61,20.0,0.0055555555555555,-0.1766604454722255,2.2,0.4604475931145945,0.084664765403616
2015-07,3.0,0.809924682559962,-0.2002328603217999,0.0185185185185185,0.016103506495236165,-0.1364694403018802,0.0130434782608695,-0.2840354262540738,18,0.7330684523809524,61.89050696945753,4.076453213005633,22476.528333333332,0.5,76.06797566669347,53.875,25.714285714285715,6042.24,264073.5516,635230.5862,1.1666666666666667,1.0,0.0,0.0030360531309297,0.1767034111544489,0.0259519964456558,3891.53,13.0,0.0,0.0382576655330402,1.6153846153846154,0.5932852325666127,0.1328376394520182
