year_month,article_count,rate_per_100k,mean_title_sentiment,mean_title_risk,mean_body_risk,avg_sentiment,avg_risk,mean_body_sentiment,tweet_count,avg_likes
2012-03,3.0,1.0809902194707417,-0.0181036714153985,0.0,0.0029959859605576,-0.090156199982933,0.0026419082125603,-0.0852399311649302,47,0.2978723404255319
2012-04,1.0,0.951871943256181,0.0243531027808785,0.0,0.0,-0.2456495605098704,0.0,-0.2451159637421369,6,3.333333333333333
2012-05,1.0,0.8707976767958754,0.0163447577506303,0.0,0.0181451612903225,-0.4021714739501476,0.0,-0.2359389439225196,2,0.0
2012-06,2.0,0.8587866743573116,0.0244264635257423,0.0,0.0168724507027616,-0.5237878551706672,0.0454545454545454,0.1769705242477357,2,0.0
2012-07,1.0,0.834764669480184,-0.0675362199544906,0.0,0.0161290322580645,0.1939977176953107,0.0,-0.5788708813488483,2,0.0
2012-08,3.0,0.9218444371597716,-0.0270709276665002,0.0,0.0045902361691835,-0.0574768284956614,0.0,0.0627846143518884,3,0.0
2012-09,3.0,0.8317619188705431,-0.4099542945623398,0.0,0.0244375988049137,-0.2377899147880574,0.0336134453781512,-0.2548462621246775,6,0.5
2012-10,0.0,0.768704156068083,-0.1254130841795442,0.0367833428467492,0.0204887508944706,-0.5780351773525277,0.0,-0.1673080405043852,3,0.3333333333333333
2012-11,1.0,0.8467756719187478,-0.2091528251767158,0.0,0.024102079395085,-0.185547397795992,0.0218019977786161,-0.640654762275517,0,7.516662220269161
2012-12,0.0,0.7056463932656232,-0.1254130841795442,0.0367833428467492,0.0204887508944706,-0.185547397795992,0.0218019977786161,-0.1673080405043852,0,7.516662220269161
2013-01,0.0,0.7500766372945188,-0.1254130841795442,0.0367833428467492,0.0204887508944706,-0.185547397795992,0.0218019977786161,-0.1673080405043852,0,7.516662220269161
2013-02,0.0,0.6399463373742919,-0.1254130841795442,0.0367833428467492,0.0204887508944706,-0.185547397795992,0.0218019977786161,-0.1673080405043852,0,7.516662220269161
2013-03,0.0,0.6012519076725904,-0.1254130841795442,0.0367833428467492,0.0204887508944706,-0.3087554067373276,0.1291341991341991,-0.1673080405043852,10,0.6
2013-04,2.0,0.7381706589247645,0.0295928446575998,0.1153846153846153,0.0139732685297691,-0.0734284198842942,0.0317460317460317,-0.0325824096798896,7,0.7142857142857143
2013-05,5.0,1.023914139798867,-0.0875464797019957,0.0545454545454545,0.0343046246794797,-0.3155578095879819,0.06335113096207,-0.2531395837664604,45,0.8444444444444444
2013-06,3.0,0.7947240561810974,-0.1860318932061394,0.0555555555555555,0.0293994884682143,-0.1734209740534424,0.0519078742608154,-0.213885488299032,9,1.1111111111111112
2013-07,5.0,0.8215125075130444,-0.2504206841811537,0.025,0.014965320428735,-0.4712439641589299,0.0217750257997936,-0.3932654425501823,16,2.625
2013-08,2.0,0.7917475615886587,-0.2009978033602238,0.0,0.0243746739518409,-0.3394716050585403,0.0835879806468041,-0.4019195837900042,17,1.7647058823529411
2013-09,3.0,0.6607817995213618,-0.1392055600881576,0.0333333333333333,0.0319465766626986,-0.1592198632424697,0.0286276223776223,-0.221001557384928,16,0.4375
2013-10,2.0,0.8125830237357287,-0.2391448831185698,0.0,0.0020387359836901,-0.5312854554504156,0.0,-0.2661092299968003,1,0.0
2013-11,0.0,0.9078308506937628,-0.1254130841795442,0.0367833428467492,0.0204887508944706,-0.1861903061314175,0.0,-0.1673080405043852,6,1.0
2013-12,1.0,0.7471001427020802,0.0559390867128968,0.0,0.0025510204081632,-0.2347491254331544,0.0138888888888888,0.3676061555743217,8,1.0
2014-01,1.0,0.731450295165264,-0.1847732467576861,0.0,0.0172413793103448,-0.4502641668368596,0.0601190476190476,-0.6847274620085955,15,3.6
2014-02,0.0,0.6134744411063504,-0.1254130841795442,0.0367833428467492,0.0204887508944706,-0.454950624002287,0.0961538461538461,-0.1673080405043852,13,1.0
2014-03,1.0,0.4394600563694529,-0.4051966816186905,0.3,0.0272314674735249,-0.1734447373399654,0.0085470085470085,0.0251997411251068,13,1.2307692307692308
