Year-Month,Precipitation,Avg Rel Hum (%),Avg Wind Speed (mph),Wind Run (miles),windeventcount,Avg Soil Temp (F),AQI_PM25,AQI_PM10,FIRE_Acres_Burned,fungicide_lbs_prd_used,rodent_lbs_prd_used,rate_per_100k
2003-09,0.082,79.74114942528736,3.768574712643678,2693.0600000000004,0.0,74.4715172413793,66.0,39.5,,4753.8368,4714.33,0.2401617729702727
2003-10,0.078,72.76774193548388,3.550322580645161,2643.5,0.0,70.02645161290323,80.5,61.5,,3076.301,2490.0301,0.0343088247100389
2003-11,0.988,66.24,3.6446666666666663,2623.18,0.2,61.878,65.0,57.0,,2448.2342,1936.8984,0.2401617729702727
2003-12,0.618,64.15483870967742,3.389032258064516,2519.88,0.2,56.395483870967745,79.0,54.0,,2577.2323,1749.4942,0.4460147212305066
2004-01,0.256,69.01935483870969,3.3683870967741933,2505.6,0.0,54.847741935483874,77.0,47.5,,2400.3824,2104.16,0.17064805647222
2004-02,2.56,66.58620689655172,4.009655172413793,2792.52,0.0,55.32137931034483,60.0,47.0,,2930.1829,2401.2127,0.204777667766664
2004-03,0.364,75.52903225806452,3.643870967741935,2707.88,0.0,61.77225806451613,69.0,39.5,,3493.2118,2497.891,0.102388833883332
2004-04,0.6439999999999999,72.13916666666667,4.032666666666667,2611.56,0.0,65.9725,57.5,46.0,,3903.5333,1967.8032,0.034129611294444
2004-05,0.09,69.12258064516129,4.383870967741936,3262.7200000000003,0.0,70.16774193548387,56.0,39.5,,2753.1267,2067.4162,0.068259222588888
2004-06,0.068,79.70476190476191,4.45,3202.16,0.0,72.34933333333333,58.0,44.5,,2584.3378,3489.8718,0.17064805647222
2004-07,0.0,77.55483870967741,4.1167741935483875,3061.1,0.0,75.57695291064145,56.0,29.0,,2489.2224,3041.1157,0.238907279061108
2004-08,0.046,79.09677419354838,4.04,3007.1400000000003,0.0,76.7334724857685,58.0,39.0,,3465.9825,2845.8124,0.273036890355552
2004-09,0.15,70.07666666666667,4.002666666666667,2883.6400000000003,0.0,76.78999999999999,59.0,38.0,,4552.9336,2143.5152,0.238907279061108
2004-10,4.1259999999999994,81.92709677419354,3.73021505376344,2755.42,0.0,67.61529339477727,57.0,42.0,,5019.6662,1786.4121,0.17064805647222
2004-11,0.444,67.46285714285713,3.719047619047619,2220.16,0.0,59.60847619047619,64.0,43.5,,3286.8319,2351.0173,0.375425724238884
2004-12,2.3939999999999997,68.19068100358422,3.794336917562724,2448.8599999999997,0.0,54.849820788530465,70.0,48.0,,2555.3134,1909.2403,0.068259222588888
2005-01,4.0120000000000005,75.32187615869483,3.7077688172043017,2625.0,0.0,55.69112903225806,59.0,31.0,,3942.9732,1657.1299,0.136129663504488
2005-02,4.882,77.0,4.149285714285714,2786.6,0.0,57.26642857142857,52.0,37.5,,7617.0036,3191.1064,0.136129663504488
2005-03,2.032,77.81290322580645,3.9987096774193542,2972.16,0.0,61.211612903225806,51.0,37.5,,4820.5034,2141.8836,0.068064831752244
2005-04,1.14,73.56,4.138,2975.8599999999997,0.0,63.635333333333335,55.0,34.0,,3518.5672,2752.6914,0.17016207938061
2005-05,0.214,78.67096774193548,4.013548387096774,2989.8599999999997,0.0,68.34158986175115,56.0,35.0,,2487.3678,3067.1313,0.238226911132854
2005-06,0.0,79.76,4.346666666666667,3130.34,0.0,71.49619047619048,53.0,30.0,,2850.7689,4006.2985,0.136129663504488
2005-07,0.0,80.95483870967742,4.087290322580645,3018.04,0.0,75.44993548387097,58.5,31.0,,1331.605,1560.7115,0.136129663504488
2005-08,0.0,79.1858064516129,3.872430107526882,2864.4,0.0,75.38941935483872,60.0,26.0,,1999.8818,1071.9183,0.3062917428850981
2005-09,0.1,75.2,3.7586666666666666,2704.54,0.0,71.98661538461538,58.5,54.0,,2934.5813,2060.9246,0.17016207938061
2005-10,0.53,75.71590656284761,3.5858064516129033,2667.7799999999997,0.0,66.54322580645162,66.0,47.0,,2880.3058,4106.6857,0.272259327008976
2005-11,0.156,60.379999999999995,3.4626666666666663,2492.94,0.0,61.845333333333336,66.5,42.0,,2612.3166,3568.3284,0.238226911132854
2005-12,0.3279999999999999,66.71612903225807,3.233548387096774,2407.6,0.0,58.44193548387096,73.0,60.0,,2575.7178,3310.2454,0.476453822265708
2006-01,0.8240000000000001,63.27964404894327,3.8374193548387097,2858.44,0.0,57.30291434927697,65.0,58.0,,1387.6898,2077.3413,0.3053653713633105
2006-02,1.502,64.5,3.738571428571429,2512.32,0.0,57.81142857142856,64.0,54.0,,1479.1319,1383.7665,0.0678589714140689
2006-03,1.688,77.49815668202766,4.37705069124424,2872.58,0.0,58.91350230414746,43.0,19.0,,2957.2823,2528.3033,0.2714358856562759
2006-04,1.344,78.3,4.104,2955.84,0.0,63.23733333333333,40.0,19.0,,4105.0951,2579.113,0.0678589714140689
2006-05,0.5700000000000001,82.2709677419355,4.003225806451613,2979.44,0.0,68.57741935483871,58.0,37.5,,3225.3382,4044.5941,0.1017884571211034
2006-06,0.0,79.29761904761905,3.9266666666666663,2828.24,0.0,73.15133333333333,60.5,45.0,,2911.0907,4305.2538,0.0678589714140689
2006-07,0.0,79.87393103448275,3.7251612903225806,2769.66,0.0,77.56774193548387,58.0,38.0,,3142.9337,3211.368,0.0339294857070344
2006-08,0.0,78.47096774193548,3.4890322580645163,2596.7,0.0,76.04645161290323,58.0,30.0,0.0,3946.9691,2497.5531,0.2035769142422069
2006-09,0.022,77.38,3.354,2417.26,0.0,73.22066666666667,61.0,45.0,0.0,4086.3084,5808.4682,0.2714358856562759
2006-10,0.5860000000000001,71.54193548387097,3.4303225806451616,2548.94,0.0,66.62451612903226,56.0,36.5,0.0,3984.513,5849.8773,0.2035769142422069
2006-11,0.302,69.45885057471264,3.144,2261.8599999999997,0.0,62.35066666666667,63.0,60.0,308.40999999999997,2885.7113,3521.7868,0.0678589714140689
2006-12,0.776,60.84516129032259,3.658064516129032,2720.1400000000003,0.2,54.82387096774194,69.0,50.0,49.0,2940.3683,2821.146,0.1357179428281379
2007-01,0.456,54.87741935483871,3.909032258064516,2907.3,0.0,51.78451612903226,60.0,44.0,759.5,3614.6211,3127.4362,0.3360506387986592
2007-02,1.506,73.70714285714286,3.906428571428571,2624.9,0.0,55.739999999999995,55.0,26.5,44.75,3211.4346,3699.3292,0.1344202555194637
2007-03,0.216,69.22666666666666,4.064516129032258,3025.56,0.8,59.833548387096776,55.0,31.5,1873.25,3867.5219,3406.295,0.1344202555194637
2007-04,0.542,80.35333333333332,3.8993333333333338,2807.7799999999997,0.0,63.16533333333334,56.0,35.5,544.8,3963.9382,4104.8263,0.1008151916395977
2007-05,0.018,75.47070967741936,4.187741935483872,3116.4199999999996,0.0,67.56064516129032,56.0,26.0,1186.5,2995.5712,5551.6423,0.3024455749187933
2007-06,0.0,79.41619047619047,3.892380952380953,2770.2,0.0,71.27457142857142,57.0,34.0,52.25,2414.1913,5453.5951,0.0672101277597318
2007-07,0.0,79.81290322580645,3.7083870967741936,2759.76,0.0,75.19806451612904,55.0,31.0,292.35,4230.4718,14498.0437,0.2688405110389274
2007-08,0.176,78.50322580645161,3.554838709677419,2646.9,0.0,76.2,57.5,34.0,51.89,4240.6955,11632.5101,0.1680253193993296
2007-09,0.074,75.74344827586206,3.3520000000000003,2414.2,0.0,72.84866666666667,55.0,29.0,530.95,4043.792,3730.7042,0.3024455749187933
2007-10,0.146,68.4843010752688,3.910967741935484,2448.48,0.6,66.8458064516129,58.0,71.0,784.8,4077.5365,2652.5254,0.2688405110389274
2007-11,1.23,72.45,3.4450000000000003,1984.72,0.0,62.51416666666667,69.0,50.0,18.2,3560.4522,2011.2284,0.4032607665583911
2007-12,0.6733333333333333,66.99740783410138,6.148322580645162,1956.0333333333335,0.1666666666666666,55.3394623655914,68.0,27.5,5.4,2954.546,2045.9697,0.2688405110389274
2008-01,1.538333333333333,69.27836484983315,3.3200399480675125,1849.3,0.1666666666666666,58.061743471582176,55.0,53.0,4.56,3987.0716,1552.1624,0.264715186313166
2008-02,0.4233333333333333,72.82720306513411,3.709808429118774,1502.85,0.0,54.15724411603721,59.0,54.0,9.46,2195.6272,3098.8805,0.3639833811806032
2008-03,0.0833333333333333,57.61529271206691,3.2924731182795703,1172.6333333333334,0.0,59.49779928315413,62.0,48.0,22.65,2160.0405,2335.2264,0.4963409743371862
2008-04,0.0166666666666666,57.06622710622711,3.7144228473998298,1923.95,0.0,63.38484656084656,58.0,50.0,221.05,2223.0413,2738.2395,0.529430372626332
2008-05,0.1233333333333333,68.36073775388292,3.620149071358748,2129.35,0.0,66.69363799283154,59.0,37.0,510.74,1864.1194,5937.3707,0.397072779469749
2008-06,0.0,75.7455829228243,2.7253333333333334,1637.0166666666669,0.0,71.888,63.0,36.0,323.22,575.8496,247.5086,0.3308939828914575
2008-07,0.0,72.43446336121066,2.976254480286739,1850.35,0.0,76.13924731182796,73.5,42.0,202.07,4.7082,1204.7142,0.4963409743371862
2008-08,0.06,69.5778801843318,2.9296112489660877,1823.3,0.1666666666666666,77.42414467253177,58.5,31.0,202.56,2497.6649,2308.4926,0.2978045846023117
2008-09,0.0233333333333333,76.24666666666667,2.6213333333333333,1571.7333333333331,0.0,74.5528,71.0,46.0,99.51,2048.4901,2633.7907,0.2316257880240202
2008-10,0.055,50.455117483074474,2.6934408602150537,1715.8,0.0,67.22048387096774,65.0,58.0,154.62,3205.4484,1393.6409,0.529430372626332
2008-11,0.555,61.68214285714286,3.401666666666667,1983.3166666666664,0.0,62.88055555555556,64.5,29.5,30335.6,1617.1101,999.7309,0.2316257880240202
2008-12,1.79,67.05657962109575,3.332334869431643,2223.4166666666665,0.0,56.216609062980034,69.0,32.0,7.4,2935.5224,2191.9583,0.3308939828914575
2009-01,0.0699999999999999,54.82669632925473,3.150322580645162,1952.3166666666664,0.0,54.80294193548387,60.0,63.0,16.51,731.2757,159.5846,0.4900034398241475
2009-02,2.14,64.71428571428571,3.510119047619048,2075.016666666667,0.1666666666666666,55.715812629399586,59.0,39.0,28.55,1105.6853,1385.9384,0.261335167906212
2009-03,0.135,65.40860215053765,3.4942293906810034,2584.9166666666665,0.1666666666666666,59.38819058212829,64.0,39.0,99.81,1196.5959,1375.2817,0.196001375929659
2009-04,0.1383333333333333,61.50833333333333,4.074404761904762,2894.7999999999997,0.0,63.062579365079365,61.0,49.0,241.63,1082.1696,2160.8496,0.261335167906212
2009-05,0.0466666666666666,70.75806451612904,3.773655913978495,2126.0666666666666,0.0,70.21935483870968,69.0,49.0,685.68,1729.7266,2903.3511,0.4246696478475946
2009-06,0.0,69.46666666666667,3.937777777777778,2837.566666666667,0.0,71.70333333333333,54.5,31.0,185.87,2467.2584,2889.4385,0.4246696478475946
2009-07,0.0066666666666666,66.86989247311828,3.8024731182795697,2641.4500000000003,0.0,76.57462365591398,66.0,54.0,849.84,2340.0468,1450.3762,0.4900034398241475
2009-08,0.0,62.69471972225031,3.7059139784946233,2757.65,0.0,75.69301075268817,62.0,48.0,110.78,2672.3177,3708.2137,0.2286682719179355
2009-09,0.0133333333333333,62.75555555555555,3.3994444444444443,2449.7833333333333,0.0,75.37818181818183,61.0,45.0,579.79,1365.6803,1839.4373,0.3593358558710415
2009-10,0.0533333333333333,61.07304412309974,3.5451612903225804,2635.016666666667,0.0,67.12440476190476,56.0,69.0,142.36,1360.3088,1540.2037,0.2940020638944886
2009-11,0.2666666666666666,58.18333333333334,3.235,2331.8166666666666,0.0,60.35333333333333,66.0,58.0,41.84,1380.7801,1875.7865,0.457336543835871
2009-12,1.465,63.70286738351255,3.227347670250896,2391.7999999999997,0.1666666666666666,54.59268817204301,66.0,58.0,10.47,1605.7125,2187.5704,0.5226703358124241
2010-01,3.091666666666667,64.19354838709677,3.5666666666666664,2651.6666666666665,0.3333333333333333,54.14014336917563,66.0,33.0,26.21,1996.6102,1860.2818,0.3868011832248195
2010-02,2.068333333333334,71.80952380952381,3.8946428571428577,2615.133333333333,0.0,56.36833333333334,55.0,47.0,0.6,1889.7061,1482.3903,0.2256340235478113
2010-03,0.3349999999999999,64.18817204301075,4.24247311827957,3155.7000000000003,0.0,59.1673579109063,53.0,47.5,8.84,1837.1628,3956.8276,0.4190346151602211
2010-04,1.4416666666666669,67.22948717948718,4.628119658119658,3247.683333333333,0.3333333333333333,63.09397435897436,55.5,31.0,19.44,1461.4295,3530.9093,0.3223343193540162
2010-05,0.0183333333333333,67.17741935483872,4.526881720430107,3370.3333333333335,0.0,67.38707526881721,58.0,37.0,2148.92,990.8698,1083.0963,0.3545677512894178
2010-06,0.6599999999999999,70.55555555555556,4.165,2999.6666666666665,0.0,72.99777777777778,65.5,38.0,263.86,2034.1149,1142.3656,0.4512680470956227
2010-07,0.0166666666666666,70.32688172043011,3.913440860215054,2913.65,0.0,75.00564516129032,60.0,42.0,1442.48,1767.0281,1435.98,0.1934005916124097
2010-08,0.02,66.19743130227,3.936559139784946,2929.5,0.0,76.87096774193549,60.0,43.0,658.52,1536.0783,1498.5081,0.2256340235478113
2010-09,0.1266666666666666,66.05555555555556,3.6927777777777777,2656.35,0.0,74.58000000000001,62.0,35.5,329.78000000000003,2636.321,1169.7138,0.3545677512894178
2010-10,1.4516666666666669,73.64551521893013,3.3455197132616488,2476.983333333333,0.0,68.10316129032257,56.0,39.0,22.69,2803.3572,639.4265,0.257867455483213
2010-11,0.5566666666666666,57.810317460317464,3.5369047619047618,2420.866666666667,0.0,58.81848164906989,59.5,34.5,64.67,1241.8863,513.6395,0.3545677512894178
2010-12,0.8433333333333333,71.32743314033637,2.7694086021505377,2051.5666666666666,0.1666666666666666,54.29240143369176,67.0,27.5,41.78,951.8841,547.7214,0.870302662255844
2011-01,0.27,57.59139784946237,3.0930107526881723,2301.4500000000003,0.0,53.05419354838709,63.0,27.0,27.31,2268.4604,2220.386,0.5107301206280704
2011-02,1.1233333333333333,61.56569664902998,3.4654761904761906,2326.35,0.1666666666666666,53.10857142857143,56.0,19.0,4.66,1411.882,2902.2896,0.3192063253925439
2011-03,1.1233333333333333,70.80645161290322,3.6458141321044546,2657.2166666666667,0.0,58.26360513739545,60.0,25.0,10.08,1527.9426,2986.6738,0.5107301206280704
2011-04,0.3166666666666666,67.8611111111111,3.6722222222222225,2644.5333333333333,0.0,63.58283950617284,60.5,26.0,17.45,1414.467,4010.6847,0.2234444277747808
2011-05,0.295,64.09659498207886,4.33010752688172,3221.0833333333335,0.0,66.76000384024577,63.0,29.0,168.34,1145.5696,3386.1461,0.3511269579317984
2011-06,0.0366666666666666,69.18333333333334,4.248888888888889,3058.0499999999997,0.0,71.397094017094,60.0,19.0,537.83,1939.7555,4996.9258,0.2872856928532896
2011-07,0.04,68.71198156682027,4.02258064516129,2992.2000000000003,0.0,75.5010752688172,59.0,31.5,625.26,1713.2771,3917.6453,0.3192063253925439
2011-08,0.0466666666666666,68.69670651928716,3.797507331378299,2682.4500000000003,0.0,76.80989736070381,64.0,23.5,1882.22,1388.4768,19390.6535,0.5426507531673248
2011-09,0.0433333333333333,70.78638719855759,3.493486590038314,2502.133333333333,0.0,74.47333333333333,69.0,30.0,215.48,1798.0635,3293.0304,0.4149682230103071
2011-10,0.1133333333333333,66.05376344086022,3.4978494623655916,2601.6833333333334,0.0,66.7,69.0,24.0,103.61,2098.2616,6490.9761,0.4149682230103071
2011-11,1.2466666666666666,64.85555555555555,3.6016666666666666,2591.9,0.0,58.90444444444445,65.0,28.0,30.51,1373.3956,2621.1083,0.3830475904710527
2011-12,0.475,58.70732526881721,3.493581989247312,2434.9500000000003,0.0,52.351915322580645,72.0,43.0,16.08,1710.3196,2274.1266,0.4468888555495616
2012-01,0.425,57.20967741935484,3.3634408602150536,2502.6666666666665,0.0,53.25752688172043,69.0,44.0,46.59,1737.9598,3342.5663,0.4736196985379043
2012-02,1.0116666666666667,62.77011494252874,3.971264367816092,2765.0499999999997,0.0,55.22701149425288,60.0,33.0,19.51,1310.3148,2465.2033,0.3473211122611299
2012-03,1.225,64.78568645784635,4.277956989247312,3182.7000000000003,0.1666666666666666,58.06935483870968,55.0,28.0,14.45,2000.1443,7393.6412,0.3157464656919362
2012-04,1.055,66.78333333333335,4.166111111111111,2999.7833333333333,0.1666666666666666,62.72888888888889,60.5,23.0,34.71,2583.9199,3714.3873,0.599918284814679
2012-05,0.0866666666666666,69.60752688172043,4.070430107526882,3028.866666666667,0.0,68.60428187403994,70.0,32.0,500.98,1778.5185,4021.2487,0.505194345107098
2012-06,0.015,69.2388888888889,4.037222222222222,2905.2833333333333,0.0,72.345,63.0,33.0,2948.56,2575.5699,6780.503,0.3473211122611299
2012-07,0.005,70.40779437470205,3.806989247311827,2832.0833333333335,0.0,75.15906426011266,62.0,31.0,228.54,1390.7172,4946.9179,0.3473211122611299
2012-08,0.02,73.38978494623656,3.526344086021505,2624.65,0.0,77.24086021505376,60.0,62.0,4685.849999999999,2127.0088,4516.6111,0.3473211122611299
2012-09,0.02,65.93703703703703,3.461111111111111,2495.2000000000003,0.0,75.77456349206349,64.0,34.5,559.77,1775.5041,5107.2276,0.4736196985379043
2012-10,0.8316666666666667,62.622720897615714,3.4096774193548387,2536.6666666666665,0.0,67.93581633914225,56.0,22.0,30.45,1719.0164,4044.1015,0.1262985862767745
2012-11,0.2483333333333333,66.52088122605365,3.3294444444444444,2396.016666666667,0.0,61.16,67.0,27.0,125.0,1808.0704,2805.7307,0.252597172553549
2012-12,1.695,73.68793828892005,3.4516129032258065,2566.7000000000003,0.0,56.616221727845755,66.0,23.0,12.39,1942.4502,2764.9449,0.252597172553549
2013-01,0.7266666666666666,53.17204301075268,3.646774193548387,2713.133333333333,0.1666666666666666,51.26002966258807,68.0,25.0,40.45,2362.0036,1964.8331,0.2188072317665589
2013-02,0.42,60.620370370370374,3.9419091710758374,2631.883333333333,0.0,54.36567460317461,61.0,21.0,421.9,2151.4518,2648.0879,0.1562908798332563
2013-03,0.8483333333333333,69.09534050179211,3.767813620071685,2788.6,0.0,60.01096779811463,63.0,31.0,16.94,3052.4359,3741.6839,0.2813235836998615
2013-04,0.0416666666666666,65.8124521072797,4.440651340996168,3180.5499999999997,0.0,64.04949400960895,60.5,46.5,133.54999999999998,1916.9568,5316.8096,0.343839935633164
2013-05,0.28,67.62903225806451,4.35752688172043,3242.5833333333335,0.0,69.96787492925863,62.0,32.5,4203.87,1747.1097,3355.9387,0.1875490557999076
2013-06,0.0,69.19425287356323,4.013333333333333,2890.5833333333335,0.0,73.81777777777778,60.0,21.5,166.93,1678.012,2922.0609,0.1562908798332563
2013-07,0.01,72.94528779253638,3.61236559139785,2688.2833333333333,0.0,76.79913151364765,58.0,27.0,27797.4,2292.7239,17478.9851,0.2188072317665589
2013-08,0.0066666666666666,70.32382133995037,3.3650537634408604,2505.433333333333,0.0,75.6994623655914,58.0,33.0,20564.65,2714.7391,3638.063,0.3750981115998153
2013-09,0.0333333333333333,65.2913203654583,3.416111111111111,2458.4666666666667,0.0,75.18055555555556,56.5,29.0,48.23,3094.3811,2826.6269,0.2500654077332102
2013-10,0.445,64.16666666666667,3.418817204301076,2542.3166666666666,0.0,66.14998455073538,61.0,52.5,235.74,2609.5873,3440.665,0.2188072317665589
2013-11,0.3166666666666666,61.977394636015326,3.08,2215.7333333333336,0.0,60.90444444444445,68.0,24.5,14.44,1305.919,1511.6806,0.3125817596665127
2013-12,0.2833333333333333,51.58064516129033,3.28010752688172,2442.6666666666665,0.0,54.329200638071605,69.0,26.0,7.050000000000001,1713.1509,1458.8676,0.1875490557999076
2014-01,0.1033333333333333,53.61827956989248,2.632258064516129,1957.1166666666668,0.0,54.90274790919952,72.0,28.0,57.65,2019.9581,3776.4656,0.3092042689978195
2014-02,1.2483333333333333,66.81150793650794,3.2743055555555554,2137.5,0.1666666666666666,57.69265873015873,61.5,30.0,21.55,1980.9489,3183.6331,0.3401246958976014
2014-03,0.6433333333333334,66.41935483870968,3.6021505376344085,2681.2000000000003,0.0,61.72048984468339,58.0,45.0,466.61,3121.5829,3553.4452,0.2164429882984736
2014-04,0.4433333333333333,61.75344827586207,3.8761111111111113,2790.9833333333336,0.0,65.29619658119658,58.5,31.0,249.13,1638.2818,3264.0524,0.2782838420980375
2014-05,0.0633333333333333,56.630824372759854,3.8532258064516127,2866.4,0.0,70.12240143369176,60.0,29.0,163.89,906.1103,4371.1872,0.3710451227973834
2014-06,0.0533333333333333,67.82222222222222,3.8316666666666666,2758.0833333333335,0.0,75.42137931034483,61.0,28.5,194.55,1294.4506,13044.4294,0.2164429882984736
2014-07,0.0533333333333333,69.47849462365592,3.508602150537634,2610.9500000000003,0.0,78.46424731182795,55.0,27.5,225.44,2129.015,9410.09,0.3092042689978195
2014-08,0.08,70.24082313681869,3.4860215053763444,2591.4166666666665,0.0,77.13655913978495,55.0,51.5,15.9,4073.3709,13871.648,0.1546021344989097
2014-09,0.0316666666666666,68.8262315270936,3.3827777777777777,2435.2166666666667,0.0,77.175,54.5,25.0,33.72,5819.7091,9568.0637,0.2164429882984736
2014-10,0.0916666666666666,64.49614695340502,2.9408602150537635,2188.1833333333334,0.0,70.47412186379928,64.0,29.0,10.7,4008.4861,19843.8429,0.1546021344989097
2014-11,0.645,55.334782608695654,3.216666666666667,2314.8166666666666,0.0,61.587777777777774,54.0,29.0,114.73,2477.8172,7900.7418,0.0309204268997819
2014-12,2.19,74.60215053763442,2.9263440860215053,2176.0333333333333,0.0,58.02580645161291,59.0,24.0,4.01,2279.9967,9643.8306,0.1236817075991277
2015-01,0.415,62.53703703703704,2.6934886499402624,1753.6166666666668,0.0,54.922461170848266,62.0,26.0,6.98,3086.5302,13049.8073,0.2452444796234025
2015-02,0.3433333333333333,68.83613824447157,3.190595238095238,1829.5999999999997,0.0,59.69238095238095,68.5,25.0,14.06,1962.311,2403.4124,0.2452444796234025
2015-03,1.0733333333333333,63.611935335980576,3.422043010752688,2545.1,0.0,63.112365591397854,66.0,22.0,27.93,1657.2492,6159.4224,0.1839333597175519
2015-04,0.1533333333333333,61.61323207443897,3.7994444444444446,2733.35,0.0,65.6511111111111,60.5,24.0,1333.16,1228.7289,5885.4334,0.2452444796234025
2015-05,0.4466666666666667,72.33870967741936,3.9844086021505376,2964.616666666667,0.0,68.30645161290322,52.0,16.0,33.47,2394.2241,6645.7519,0.2145889196704772
2015-06,0.0283333333333333,72.25799945265463,3.67,2643.1833333333334,0.0,74.41055555555556,56.0,27.0,300.81,1957.0744,20720.4143,0.3372111594821785
2015-07,0.88,74.4206238854459,3.5456989247311825,2636.0666666666666,0.0,76.23548387096774,52.0,17.0,452.64,4942.4435,6584.0188,0.3678667194351038
2015-08,0.035,70.01354042214257,3.2951612903225804,2451.0,0.0,77.73548387096774,63.0,33.0,1164.56,2692.6202,5947.7129,0.3372111594821785
2015-09,0.545,69.21769020251779,3.172777777777778,2283.933333333333,0.0,77.38666666666667,62.0,25.0,29.84,3435.8645,8132.964,0.2759000395763279
