Year-Month,Precipitation,Avg Rel Hum (%),Avg Wind Speed (mph),Wind Run (miles),windeventcount,Avg Soil Temp (F),AQI_PM25,AQI_PM10,FIRE_Acres_Burned,fungicide_lbs_prd_used,rodent_lbs_prd_used,rate_per_100k
2001-01,1.9266666666666667,77.13978494623656,3.458064516129032,2572.0333333333333,0.0,48.8258064516129,94.0,55.0,,4999.4906,2400.0,4.877515245930231
2001-02,2.563333333333333,76.19047619047619,3.7083333333333335,2490.2666666666664,0.0,50.705952380952375,61.5,18.0,,19053.3901,1309.0714,3.5472838152219857
2001-03,0.9133333333333334,68.09677419354838,4.020430107526882,2991.7333333333336,0.6666666666666666,59.69354838709677,58.0,26.0,,50235.901,19337.8758,1.7736419076109928
2001-04,0.5833333333333334,57.84444444444444,4.315555555555556,3108.2999999999997,0.0,64.66222222222223,54.0,24.5,,124639.9641,13734.1495,1.7736419076109928
2001-05,0.0,37.5073732718894,4.1860215053763445,3113.0333333333333,0.0,76.26238289457422,60.0,45.0,,67651.383,4065.4283,4.7297117536293145
2001-06,0.0,36.28888888888888,4.256666666666667,3062.633333333333,0.0,77.22555555555556,54.0,39.5,,110881.3617,22373.7743,5.912139692036643
2001-07,0.0,44.83870967741935,3.9516129032258065,2942.4,0.0,83.00860215053764,55.0,31.0,,14049.9885,60193.7264,6.355550168939392
2001-08,0.0,43.76344086021506,3.729032258064516,2773.5333333333333,0.0,83.45268817204301,57.0,48.0,,2107.9995,18770.5478,20.840292414429168
2001-09,0.0033333333333333,43.77164750957854,3.538888888888889,2489.6,0.0,79.14333333333333,62.5,53.0,,186.03,6839.1136,22.31832733743833
2001-10,0.1033333333333333,54.086021505376344,3.1150537634408604,2316.733333333333,0.0,70.31720430107526,71.0,58.0,,166.8083,47.0,33.107982275405206
2001-11,1.1166666666666667,81.25555555555556,3.046666666666667,2192.066666666667,0.0,61.29555555555555,114.0,35.0,,616.0,0.0,21.874916860535578
2001-12,0.59,85.56428237494156,3.3707339878447873,2312.9,0.0,52.507386629266016,95.0,26.0,,103.25,0.0,13.006707322480615
2002-01,0.4866666666666666,84.49462365591397,3.2215053763440857,2395.0,0.0,50.4010752688172,120.0,31.0,,794.8495,10455.9826,11.382317641583784
2002-02,0.1233333333333333,68.33333333333333,3.498809523809524,2349.6,0.0,53.26190476190476,113.0,58.0,,5208.7197,3358.97,5.186878925278687
2002-03,0.3566666666666667,55.645161290322584,4.470967741935484,3323.866666666667,0.3333333333333333,58.72043010752688,63.0,33.0,,22578.0665,31021.9,6.915838567038249
2002-04,1.0499999999999998,53.15555555555556,4.656666666666667,3354.7999999999997,0.0,67.1893567251462,61.0,34.5,,51165.907,6865.635,7.78031838791803
2002-05,0.1399999999999999,42.55125448028674,4.367741935483871,3246.566666666667,0.0,72.46778673835125,62.0,41.0,,51796.8057,682.0,12.246797462463563
2002-06,0.0,40.19846743295019,4.224444444444444,3042.966666666667,0.0,77.69833333333334,66.5,51.0,,34322.5368,839.0111,25.21399477566028
2002-07,0.0033333333333333,41.75268817204301,3.78494623655914,2818.0333333333333,0.0,80.31129032258065,70.0,47.5,,11812.0984,9208.4348,20.171195820528222
2002-08,0.0,41.58064516129033,3.395698924731183,2525.066666666667,0.0,79.50483870967741,86.0,57.0,,5430.1932,19171.148,16.857356507155732
2002-09,0.0,40.34444444444444,3.464444444444444,2491.8333333333335,0.0,76.875,74.0,53.0,,3467.6678,465.85,10.517837820704004
2002-10,0.0,53.935483870967744,3.064516129032258,2281.1666666666665,0.0,68.61075268817204,96.0,59.0,,6283.9851,604.11,12.390877432610196
2002-11,1.3166666666666669,77.73492063492064,2.8344444444444448,2040.1,0.0,60.19666666666666,153.5,58.5,,9176.6206,11782.5,8.64479820879781
2002-12,1.33,78.54838709677419,3.417204301075269,2541.866666666667,0.0,54.25806451612903,84.0,29.5,,1265.2101,50538.0,5.907278776011838
2003-01,0.2133333333333333,89.90003982477101,2.8720430107526886,2138.633333333333,0.0,53.26881720430108,125.0,40.0,,3652.2064,115785.5,8.680166659199857
2003-02,1.843333333333333,73.94047619047619,3.9880952380952386,2679.233333333333,0.3333333333333333,53.96309523809524,77.0,22.0,,32187.4182,29350.5,4.620088705703149
2003-03,0.5033333333333333,64.02150537634408,4.02258064516129,2993.1666666666665,0.0,59.08387096774194,68.0,24.0,,39483.2284,1.0,5.180099457909592
2003-04,1.4866666666666666,60.61111111111111,4.674444444444444,3363.5333333333333,0.0,64.03666666666668,57.5,19.0,,47640.651,277.6806,6.300120962322476
2003-05,0.3866666666666667,50.39784946236559,4.30752688172043,3204.9666666666667,0.0,70.44516129032259,68.0,38.0,,52951.4177,940.5097,7.8401505308901935
2003-06,0.0033333333333333,43.04444444444445,4.054444444444445,2919.5,0.0,79.34333333333332,66.0,51.0,,27852.9493,15735.5175,9.38018009945791
2003-07,0.0,41.57181259600615,2.9657066052227345,2146.9333333333334,0.0,82.45752688172043,72.0,45.0,,16340.2825,65401.94,17.220330630348105
2003-08,0.0,48.47196620583717,3.021582181259601,2185.366666666667,0.0,82.14435483870967,72.0,49.0,,11315.1236,134582.0025,21.000403207741588
2003-09,0.0,46.05555555555557,3.0122222222222224,2167.2999999999997,0.0,80.68777777777778,76.5,68.0,,7003.9935,141622.5188,19.880381703328705
2003-10,0.21,49.67741935483871,3.1,2307.2999999999997,0.0,71.10215053763442,84.0,72.0,,18277.3341,54310.5473,24.64047309708346
2003-11,0.33,74.62222222222222,2.864444444444445,2063.0333333333333,0.0,59.30777777777778,92.5,46.0,,3184.3763,47128.575,27.300524170064065
2003-12,1.7933333333333332,77.77419354838709,3.453763440860215,2570.7333333333336,0.0,53.90537634408602,87.0,37.0,,1228.8456,3503.2466,20.580395143586756
2004-01,0.56,86.81720430107526,3.051612903225806,2265.9333333333334,0.0,51.35268817204301,111.0,32.0,,1020.4747,23669.8125,17.112682942729556
2004-02,2.0,70.59770114942529,3.6781609195402303,2559.0333333333333,0.0,52.99540229885057,64.0,21.0,,13059.7142,1325.4367,11.815900127122788
2004-03,0.2966666666666667,65.3763440860215,3.610752688172043,2681.766666666667,0.0,62.4236559139785,72.5,40.0,,33966.65,1613.9955,14.396384062931212
2004-04,0.01,45.9,4.213333333333334,3030.4666666666667,0.0,68.23888888888888,57.0,37.0,,80952.46,11057.3349,12.902419679042124
2004-05,0.0,42.333333333333336,4.441935483870967,3304.7000000000003,0.0,72.91397849462366,53.0,35.0,,68996.8273,11774.97,16.84105305474972
2004-06,0.0,42.6,4.1177777777777775,2965.4,0.0,79.65222222222222,60.0,41.0,,18669.6368,40888.8997,18.74246227060856
2004-07,0.0,41.56989247311828,3.6053763440860216,2681.133333333333,0.0,83.04623655913979,61.0,42.0,,10369.1535,15795.8858,19.828981822527897
2004-08,0.0,44.107526881720425,3.375268817204301,2508.5333333333333,0.0,82.90418984056357,55.0,49.0,,3883.0506,13888.7723,18.878277214598477
2004-09,0.0,40.37777777777778,3.3800000000000003,2432.366666666667,0.0,76.7088888888889,61.0,51.0,,6865.2655,8402.2647,19.14990710257831
2004-10,0.7833333333333332,64.96774193548386,3.2161290322580647,2391.8333333333335,0.0,68.53870967741936,72.0,45.5,,10663.5306,1126.717,17.248497886719473
2004-11,0.11,76.77777777777779,3.003333333333334,2161.5333333333333,0.0,58.68444444444444,90.0,26.0,,4226.0023,143.8,20.23642665449765
2004-12,0.7666666666666666,82.20430107526882,3.617204301075269,2692.266666666667,0.6666666666666666,51.81182795698925,90.0,39.5,,559.2127,100.0,11.951715071112703
2005-01,1.2333333333333332,88.66666666666667,3.3430107526881723,2485.6,0.0,52.70752688172043,73.0,18.0,,1426.8174,2063.6866,13.408244229854112
2005-02,0.7166666666666668,81.07142857142857,3.4178571428571427,2297.0,0.0,54.88571428571429,89.0,33.0,,21064.8944,4447.21,8.01865586295197
2005-03,0.43,71.97795698924732,3.814726507713885,2598.633333333333,0.0,60.1447311827957,63.0,31.0,,154678.9619,27472.7796,10.384816609396813
2005-04,0.5633333333333334,57.9,4.3500000000000005,3131.2999999999997,0.0,64.2988888888889,61.5,19.0,,88296.4703,44502.0683,9.727549735384358
2005-05,0.7999999999999999,56.21505376344086,4.209677419354839,3131.633333333333,0.0,72.60215053763442,58.0,31.0,,94873.7006,57689.5729,8.675922736964425
