Year-Month,Precipitation,Avg Rel Hum (%),Avg Wind Speed (mph),Wind Run (miles),windeventcount,Avg Soil Temp (F),AQI_PM25,AQI_PM10,FIRE_Acres_Burned,fungicide_lbs_prd_used,rodent_lbs_prd_used,rate_per_100k
2003-12,2.7466666666666666,75.20430107526882,3.288172043010753,2443.266666666667,0.0,53.2010752688172,52.0,14.0,,1289.8329,141.7288,3.926588501378233
2004-01,1.0333333333333334,74.76344086021506,3.339784946236559,2484.7333333333336,0.0,50.946236559139784,64.0,14.0,,1425.9264,59.2143,3.89344421862468
2004-02,4.22,78.01768346595932,3.4748894783377544,2066.133333333333,0.3333333333333333,52.15172413793103,36.0,13.0,,1633.4975,52.0749,2.336066531174808
2004-03,0.4133333333333334,74.08120133481647,3.7225806451612904,2769.866666666667,0.0,59.87204301075269,37.0,21.0,,11523.2416,298.5114,2.725410953037276
2004-04,0.0133333333333333,66.65555555555555,3.772222222222222,2715.7000000000003,0.0,62.68555555555556,47.0,22.5,,11301.7228,465.2814,3.89344421862468
2004-05,0.18,64.3763440860215,4.211827956989247,3135.7333333333336,0.0,66.25591397849462,39.5,20.0,,8113.3724,238.965,6.229510749799488
2004-06,0.1833333333333333,65.95555555555556,4.176666666666667,3002.4,0.0,69.27666666666666,39.0,20.5,,10286.8261,939.3471,1.94672210931234
2004-07,0.0766666666666666,69.04301075268818,3.7053763440860217,2756.8333333333335,0.0,71.78709677419356,39.0,19.0,,7595.9716,1785.2918,1.94672210931234
2004-08,0.0,69.97849462365592,3.6365591397849464,2706.2999999999997,0.0,71.26021505376345,30.0,19.0,,4823.9439,753.7819,3.504099796762212
2004-09,0.0066666666666666,60.18888888888889,3.401111111111111,2450.2333333333336,0.0,68.09777777777778,33.0,27.5,,2988.123,30.1875,3.114755374899744
2004-10,2.316666666666667,73.2795698924731,3.4741935483870967,2585.633333333333,0.0,62.61935483870968,38.0,17.0,,1759.5173,11.0889,3.114755374899744
2004-11,2.2,74.03333333333333,2.986666666666667,2150.2000000000003,0.0,55.29079365079365,58.0,15.0,,966.3435,210.25,2.336066531174808
2004-12,7.080000000000001,70.75268817204301,3.854838709677419,2868.866666666667,1.0,51.09892473118279,65.0,16.0,,1090.0122,17.0392,1.557377687449872
2005-01,4.666666666666667,80.02150537634408,3.411827956989247,2535.1,0.3333333333333333,52.13225806451613,51.0,12.0,,1625.241,169.2324,0.7733503470409683
2005-02,5.3,80.22619047619048,3.3976190476190475,2284.4666666666667,0.0,54.66190476190476,35.0,11.0,,3355.6737,278.9423,1.1600255205614525
2005-03,3.2533333333333334,77.88172043010752,3.6924731182795703,2749.366666666667,0.0,58.48817204301074,31.0,11.0,,13371.0372,1134.876,1.5467006940819366
2005-04,1.403333333333333,71.92222222222222,4.043333333333334,2908.933333333333,0.0,59.64333333333334,25.5,13.0,,21958.4344,5164.8684,1.1600255205614525
2005-05,1.4533333333333334,72.00286738351254,4.26236559139785,3170.9,0.3333333333333333,66.2494623655914,39.5,14.0,,13792.1923,7507.4641,0.7733503470409683
2005-06,0.0,71.57222222222222,3.918888888888889,2665.9666666666667,0.0,69.21388888888889,32.0,15.5,,12812.9469,17383.4783,1.1600255205614525
2005-07,0.0,69.27956989247312,3.574193548387097,2655.866666666667,0.0,73.35698924731183,50.0,19.0,,11025.6368,27302.1439,2.320051041122905
2005-08,0.0,69.40860215053765,3.3559139784946233,2498.4666666666667,0.0,72.11935483870967,43.0,19.0,,5411.829,7427.6271,2.7067262146433886
2005-09,0.0066666666666666,68.88888888888889,3.3533333333333335,2418.233333333333,0.0,67.28333333333335,45.0,21.5,,3399.6626,5849.7784,3.866751735204841
2005-10,0.0666666666666666,65.64516129032258,3.5053763440860215,2608.866666666667,0.0,62.90645161290322,40.0,21.0,,2577.5714,4366.4161,6.57347794984823
2005-11,0.2133333333333333,61.08888888888888,3.265555555555556,2349.133333333333,0.0,58.00555555555555,43.0,19.0,,1757.5602,2437.1337,9.666879338012103
2005-12,0.4633333333333334,69.79735318444996,3.6037220843672455,2155.1,0.3333333333333333,53.82894954507858,43.0,16.0,,1737.7238,439.8119,3.093401388163873
2006-01,1.856666666666667,71.70967741935483,3.788172043010752,2817.7666666666664,0.3333333333333333,52.2247311827957,54.0,11.0,,1886.497,356.2444,6.525961811606998
2006-02,1.53,64.34523809523809,4.2630952380952385,2865.7000000000003,0.3333333333333333,53.24404761904762,49.0,15.5,,2864.4497,1262.3771,4.222681172216293
2006-03,5.04,78.03225806451613,3.97741935483871,2957.1,0.0,53.25464669738864,28.0,9.0,,5074.189,1848.0602,1.919400532825588
2006-04,3.3333333333333335,77.58888888888889,4.001111111111111,2879.2666666666664,0.0,58.63888888888889,18.0,9.5,,13703.875,7370.0372,1.1516403196953529
2006-05,1.22,71.64516129032258,3.930107526881721,2920.4,0.0,65.39354838709677,46.5,19.0,,35964.8255,10439.8168,1.919400532825588
2006-06,0.045,72.19166666666666,3.935,2159.4,0.0,69.94458333333333,40.0,19.0,,29678.3278,11867.594,4.222681172216293
2006-07,0.0,70.37903225806451,3.5725806451612905,2657.65,0.0,71.57177419354838,51.0,19.0,,17990.0606,16166.1051,7.293722024737233
2006-08,0.0,74.78225806451613,3.665322580645161,2725.45,0.0,70.36451612903225,36.0,19.0,0.0,13261.4693,12690.5615,9.213122557562825
2006-09,0.0225,71.64166666666667,3.6366666666666663,2618.95,0.0,67.45444444444445,44.0,23.5,0.0,11142.5215,4549.7174,5.758201598476764
2006-10,0.05,67.20967741935485,3.475806451612903,2588.7,0.0,61.63729032258065,48.0,15.0,6.46,7173.2101,5145.3601,9.213122557562825
2006-11,0.3675,65.35833333333333,3.9475,2841.775,0.0,58.314827586206896,57.0,15.5,8.58,2081.9652,1203.3124,6.142081705041881
2006-12,2.085,61.96774193548387,3.9225806451612906,2918.1,0.25,51.07569124423963,66.0,15.0,3.0,2029.018,769.5185,9.213122557562825
2007-01,0.805,59.28225806451613,3.864516129032258,2872.425,0.25,49.05262096774193,59.0,29.0,4.1,1790.5653,758.9274,6.850097043041444
2007-02,1.9675,75.40178571428572,3.8017857142857143,2553.325,0.0,52.94375,32.5,18.0,0.0,4789.315,1724.1868,6.850097043041444
2007-03,0.465,68.12903225806451,3.841935483870968,2859.925,0.0,57.13580069124424,41.0,28.5,46.6,13439.9678,5491.0578,3.425048521520722
2007-04,0.6100000000000001,70.625,4.170833333333333,3003.675,0.0,60.18333333333334,33.0,44.0,32.300000000000004,19100.5787,12089.8634,2.6639266278494502
2007-05,0.1649999999999999,69.58870967741936,4.122580645161291,3067.95,0.0,64.5008064516129,42.0,43.0,4.72,20642.1436,12280.7952,0.0
2007-06,0.0,68.53333333333333,4.0649999999999995,2930.975,0.0,67.42416666666666,37.0,50.5,137.06,15342.2485,16450.4728,1.1416828405069073
2007-07,0.0,69.5241935483871,3.9951612903225806,2975.225,0.0,69.94354838709678,28.0,18.5,108.07,13580.7119,17516.3471,1.522243787342543
2007-08,0.0725,69.83064516129032,3.6225806451612903,2694.425,0.0,69.33790322580646,34.0,20.5,11.55,11277.0234,12624.6908,1.9028047341781784
2007-09,0.0,66.91666666666666,3.724166666666666,2680.05,0.0,67.38881578947368,31.0,28.0,11.3,11356.4591,21016.2025,1.1416828405069073
2007-10,0.36,63.5,3.878225806451613,2888.55,0.25,61.49677419354839,33.0,27.0,62.1,7534.7097,9933.3558,4.566731362027629
2007-11,0.09,63.458333333333336,3.7,2659.675,0.0,57.74583333333333,68.0,26.5,1.85,4636.1015,3986.4276,1.522243787342543
2007-12,2.7024999999999997,64.17170698924731,4.176915322580645,2916.9,0.25,50.618389976958525,48.0,39.0,0.0,2160.0648,1110.2444,0.0
2008-01,8.692499999999999,70.08064516129033,4.614516129032258,3432.625,1.5,49.95090322580646,48.0,16.0,1.0,2939.4191,2189.8062,2.252607393057464
2008-02,3.0375,68.86206896551724,4.258620689655173,2963.75,0.0,51.26120689655173,38.5,21.5,1.6,5306.8857,3010.1752,1.126303696528732
2008-03,0.125,63.20967741935484,4.268548387096774,3175.4,0.0,55.19460511679644,34.5,40.0,1.45,13865.0881,4007.4804,1.8771728275478867
2008-04,0.2025,62.474999999999994,4.3725000000000005,3148.05,0.0,58.25333333333333,34.0,39.0,4.85,24742.6197,8014.3162,1.126303696528732
2008-05,0.0125,69.13709677419355,4.009677419354839,2983.175,0.0,62.774193548387096,46.0,26.0,32.0,25223.2208,9953.3792,1.8771728275478867
2008-06,0.0,61.58218390804598,4.144166666666667,2985.625,0.0,66.76916666666666,57.0,53.0,329.7,17943.6449,13249.6261,2.252607393057464
